,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,route_type,bearing
89,2020-01-22 00:21:00,37.779732,-122.414123,2020-01-22 00:23:00,37.784471,-122.407974,120,metro,45.721261136922465
90,2020-01-22 00:21:00,37.792874,-122.39702,2020-01-22 00:23:00,37.789405,-122.40106599999999,120,metro,222.66652599407382
91,2020-01-22 00:22:00,37.779732,-122.414123,2020-01-22 00:24:00,37.765062,-122.41969399999999,120,metro,196.70855289632897
92,2020-01-22 00:22:00,37.902632000000004,-122.29890400000001,2020-01-22 00:25:00,37.925086,-122.31679399999999,180,metro,327.84749891773765
93,2020-01-22 00:23:00,37.784471,-122.407974,2020-01-22 00:24:00,37.789405,-122.40106599999999,60,metro,47.89368325618392
94,2020-01-22 00:23:00,37.753661,-122.19686899999999,2020-01-22 00:27:00,37.721947,-122.160844,240,metro,138.06604792563473
95,2020-01-22 00:23:00,37.664245,-122.44396,2020-01-22 00:26:00,37.637761,-122.41628700000001,180,metro,140.39932974473015
96,2020-01-22 00:23:00,37.878361,-122.18379099999999,2020-01-22 00:30:00,37.844702000000005,-122.25137099999999,420,metro,237.75381644403086
97,2020-01-22 00:23:00,37.721947,-122.160844,2020-01-22 00:27:00,37.696923999999996,-122.12651399999999,240,metro,132.6557245188743
98,2020-01-22 00:23:00,37.893176000000004,-122.12463000000001,2020-01-22 00:27:00,37.905522,-122.067527,240,metro,74.6773774239507
99,2020-01-22 00:23:00,37.789405,-122.40106599999999,2020-01-22 00:25:00,37.784471,-122.407974,120,metro,227.8936832561721
100,2020-01-22 00:24:00,37.721947,-122.160844,2020-01-22 00:29:00,37.753661,-122.19686899999999,300,metro,318.0660479256396
101,2020-01-22 00:24:00,37.696923999999996,-122.12651399999999,2020-01-22 00:28:00,37.721947,-122.160844,240,metro,312.65572451887357
102,2020-01-22 00:24:00,37.902632000000004,-122.29890400000001,2020-01-22 00:28:00,37.873967,-122.28343999999998,240,metro,156.93776177575387
103,2020-01-22 00:24:00,37.765062,-122.41969399999999,2020-01-22 00:26:00,37.75247,-122.41814299999999,120,metro,174.4380499851262
104,2020-01-22 00:24:00,37.789405,-122.40106599999999,2020-01-22 00:26:00,37.792874,-122.39702,120,metro,42.66652599410327
105,2020-01-22 00:25:00,37.557465,-121.97660800000001,2020-01-22 00:32:00,37.502171000000004,-121.93931299999998,420,metro,151.8580520698743
106,2020-01-22 00:25:00,37.784471,-122.407974,2020-01-22 00:26:00,37.779732,-122.414123,60,metro,225.72126113692218
107,2020-01-22 00:25:00,37.925086,-122.31679399999999,2020-01-22 00:29:00,37.936853,-122.353099,240,metro,292.33881498966576
108,2020-01-22 00:26:00,37.792874,-122.39702,2020-01-22 00:33:00,37.804871999999996,-122.29513999999999,420,metro,81.52307102042693
109,2020-01-22 00:26:00,37.75247,-122.41814299999999,2020-01-22 00:29:00,37.733064,-122.43381699999999,180,metro,212.5660927846296
110,2020-01-22 00:26:00,37.779732,-122.414123,2020-01-22 00:29:00,37.765062,-122.41969399999999,180,metro,196.70855289632897
111,2020-01-22 00:26:00,37.637761,-122.41628700000001,2020-01-22 00:30:00,37.615966,-122.39240900000001,240,metro,139.05191749721035
112,2020-01-22 00:27:00,37.721947,-122.160844,2020-01-22 00:31:00,37.696923999999996,-122.12651399999999,240,metro,132.6557245188743
113,2020-01-22 00:27:00,37.905522,-122.067527,2020-01-22 00:30:00,37.928468,-122.05601200000001,180,metro,21.59836048419112
114,2020-01-22 00:27:00,37.696923999999996,-122.12651399999999,2020-01-22 00:32:00,37.690746000000004,-122.075602,300,metro,98.71856108356496
115,2020-01-22 00:28:00,37.721947,-122.160844,2020-01-22 00:32:00,37.753661,-122.19686899999999,240,metro,318.0660479256396
116,2020-01-22 00:28:00,37.873967,-122.28343999999998,2020-01-22 00:30:00,37.870104,-122.268133,120,metro,107.72922269017084
